237,0.236,2.4093901,20.132367,79.183259,0.0059187042,0.054513342,0.30379036
238,0.237,2.429562,20.2114,79.082932,0.0059733704,0.054818577,0.30475331
239,0.238,2.4498128,20.290331,78.981997,0.0060283424,0.055124783,0.30572156
240,0.239,2.4701425,20.369161,78.880456,0.006083621,0.055431965,0.30669513
241,0.24,2.490551,20.447888,78.778311,0.0061392073,0.055740128,0.30767405
242,0.241,2.5110382,20.526513,78.675564,0.0061951022,0.056049279,0.30865834
243,0.242,2.5316039,20.605033,78.572217,0.0062513068,0.056359421,0.30964803
244,0.243,2.5522482,20.683449,78.468273,0.0063078221,0.056670562,0.31064315
245,0.244,2.5729707,20.761761,78.363734,0.0063646489,0.056982706,0.31164372
246,0.245,2.5937716,20.839967,78.258603,0.0064217885,0.057295859,0.31264977
247,0.246,2.6146506,20.918067,78.152881,0.0064792417,0.057610026,0.31366133
248,0.247,2.6356076,20.99606,78.046571,0.0065370095,0.057925213,0.31467842
249,0.248,2.6566426,21.073947,77.939675,0.0065950931,0.058241425,0.31570108
250,0.249,2.6777554,21.151725,77.832197,0.0066534934,0.058558669,0.31672933
251,0.25,2.6989459,21.229395,77.724138,0.0067122115,0.058876949,0.3177632
252,0.251,2.7202141,21.306956,77.615502,0.0067712484,0.059196271,0.31880271
253,0.252,2.7415597,21.384408,77.50629,0.0068306051,0.059516642,0.3198479
254,0.253,2.7629828,21.46175,77.396505,0.0068902827,0.059838066,0.32089879
255,0.254,2.7844831,21.538981,77.286151,0.0069502823,0.06016055,0.32195542
256,0.255,2.8060606,21.6161,77.175229,0.0070106049,0.060484099,0.32301781
257,0.256,2.8277152,21.693108,77.063743,0.0070712515,0.060808719,0.32408599
258,0.257,2.8494467,21.770004,76.951695,0.0071322234,0.061134416,0.32515999
259,0.258,2.8712551,21.846787,76.839088,0.0071935214,0.061461196,0.32623984
260,0.259,2.8931402,21.923456,76.725925,0.0072551468,0.061789064,0.32732557
261,0.26,2.9151019,22.000011,76.612209,0.0073171007,0.062118027,0.32841721
262,0.261,2.9371401,22.076452,76.497943,0.007379384,0.062448091,0.32951479
263,0.262,2.9592547,22.152778,76.38313,0.007441998,0.062779261,0.33061835
264,0.263,2.9814455,22.228988,76.267773,0.0075049436,0.063111544,0.3317279
265,0.264,3.0037125,22.305082,76.151874,0.0075682222,0.063444945,0.33284349
266,0.265,3.0260556,22.381059,76.035438,0.0076318346,0.063779471,0.33396515
267,0.266,3.0484745,22.456919,75.918467,0.0076957822,0.064115128,0.3350929
268,0.267,3.0709693,22.532661,75.800964,0.007760066,0.064451921,0.33622678
269,0.268,3.0935398,22.608285,75.682933,0.0078246872,0.064789858,0.33736681
270,0.269,3.1161858,22.68379,75.564376,0.0078896469,0.065128944,0.33851304
271,0.27,3.1389072,22.759176,75.445298,0.0079549462,0.065469186,0.3396655
272,0.271,3.161704,22.834442,75.325701,0.0080205864,0.06581059,0.34082421
273,0.272,3.184576,22.909588,75.205589,0.0080865686,0.066153161,0.3419892
274,0.273,3.2075231,22.984612,75.084964,0.0081528939,0.066496907,0.34316052
275,0.274,3.2305451,23.059516,74.963832,0.0082195636,0.066841835,0.3443382
276,0.275,3.253642,23.134297,74.842194,0.0082865788,0.067187949,0.34552226
277,0.276,3.2768136,23.208956,74.720055,0.0083539407,0.067535257,0.34671275
278,0.277,3.3000597,23.283492,74.597418,0.0084216505,0.067883765,0.34790969
279,0.278,3.3233804,23.357905,74.474287,0.0084897094,0.06823348,0.34911312
280,0.279,3.3467754,23.432194,74.350665,0.0085581187,0.068584408,0.35032308
281,0.28,3.3702447,23.506358,74.226556,0.0086268794,0.068936556,0.3515396
282,0.281,3.393788,23.580398,74.101963,0.008695993,0.06928993,0.35276271
283,0.282,3.4174053,23.654312,73.976891,0.0087654605,0.069644537,0.35399244
284,0.283,3.4410965,23.728101,73.851343,0.0088352833,0.070000384,0.35522884
285,0.284,3.4648614,23.801763,73.725323,0.0089054625,0.070357478,0.35647194
